#      date    lon    lat    value 
 1918-07-01 -11.75  14.25    839.8 
 1918-07-01 -17.25  14.75    891.9 
 1918-07-01 -16.75  14.75    851.8 
 1918-07-01 -16.25  14.75    843.5 
 1918-07-01 -15.75  14.75    882.5 
 1918-07-01 -15.25  14.75    904.1 
 1918-07-01 -14.75  14.75    924.9 
 1918-07-01 -14.25  14.75    841.7 
 1918-07-01 -13.75  14.75    818.4 
 1918-07-01 -13.25  14.75 797.0001 
 1918-07-01 -12.75  14.75    770.7 
 1918-07-01 -12.25  14.75    713.8 
 1918-07-01 -11.75  14.75      686 
 1918-07-01 -17.25  15.25 9.96921e+36 
 1918-07-01 -16.75  15.25    774.2 
 1918-07-01 -16.25  15.25    768.5 
 1918-07-01 -15.75  15.25    757.6 
 1918-07-01 -15.25  15.25 746.0001 
 1918-07-01 -14.75  15.25    724.9 
 1918-07-01 -14.25  15.25    719.5 
 1918-07-01 -13.75  15.25    688.5 
 1918-07-01 -13.25  15.25    666.9 
 1918-07-01 -12.75  15.25    642.9 
 1918-07-01 -12.25  15.25    624.2 
 1918-07-01 -11.75  15.25    582.4 
 1918-07-01 -17.25  15.75 9.96921e+36 
 1918-07-01 -16.75  15.75    833.3 
 1918-07-01 -16.25  15.75    625.2 
 1918-07-01 -15.75  15.75    616.7 
 1918-07-01 -15.25  15.75    617.6 
 1918-07-01 -14.75  15.75    607.3 
 1918-07-01 -14.25  15.75    575.5 
 1918-07-01 -13.75  15.75    592.8 
 1918-07-01 -13.25  15.75    570.6 
 1918-07-01 -12.75  15.75    536.9 
 1918-07-01 -12.25  15.75    510.7 
 1918-07-01 -11.75  15.75    480.5 
 1918-07-01 -17.25  16.25 9.96921e+36 
 1918-07-01 -16.75  16.25    684.4 
 1918-07-01 -16.25  16.25    497.8 
 1918-07-01 -15.75  16.25    491.6 
 1918-07-01 -15.25  16.25    501.4 
 1918-07-01 -14.75  16.25    482.4 
 1918-07-01 -14.25  16.25    469.1 
 1918-07-01 -13.75  16.25      485 
 1918-07-01 -13.25  16.25    473.4 
 1918-07-01 -12.75  16.25    448.5 
 1918-07-01 -12.25  16.25    416.9 
 1918-07-01 -11.75  16.25      396 
 1919-07-01 -17.25  12.25 9.96921e+36 
 1919-07-01 -16.75  12.25   1538.4 
 1919-07-01 -16.25  12.25   1577.9 
 1919-07-01 -15.75  12.25   1549.4 
 1919-07-01 -15.25  12.25   1531.5 
 1919-07-01 -14.75  12.25   1529.1 
 1919-07-01 -14.25  12.25     1556 
 1919-07-01 -13.75  12.25   1550.8 
 1919-07-01 -13.25  12.25   1546.1 
 1919-07-01 -12.75  12.25   1518.9 
 1919-07-01 -12.25  12.25   1514.8 
 1919-07-01 -11.75  12.25   1460.4 
 1919-07-01 -17.25  12.75 9.96921e+36 
 1919-07-01 -16.75  12.75     1347 
 1919-07-01 -16.25  12.75   1329.6 
 1919-07-01 -15.75  12.75     1292 
 1919-07-01 -15.25  12.75   1279.3 
 1919-07-01 -14.75  12.75   1264.9 
 1919-07-01 -14.25  12.75   1255.5 
 1919-07-01 -13.75  12.75   1304.5 
 1919-07-01 -13.25  12.75   1329.8 
 1919-07-01 -12.75  12.75   1297.4 
 1919-07-01 -12.25  12.75   1257.2 
 1919-07-01 -11.75  12.75   1268.6 
 1919-07-01 -17.25  13.25 9.96921e+36 
 1919-07-01 -16.75  13.25   1110.6 
 1919-07-01 -16.25  13.25   1100.4 
 1919-07-01 -15.75  13.25   1078.1 
 1919-07-01 -15.25  13.25   1054.8 
 1919-07-01 -14.75  13.25   1051.1 
 1919-07-01 -14.25  13.25   1002.3 
 1919-07-01 -13.75  13.25   1068.4 
 1919-07-01 -13.25  13.25     1112 
 1919-07-01 -12.75  13.25   1096.4 
 1919-07-01 -12.25  13.25   1083.3 
 1919-07-01 -11.75  13.25   1094.7 
 1919-07-01 -17.25  13.75 9.96921e+36 
 1919-07-01 -16.75  13.75 996.2001 
 1919-07-01 -16.25  13.75    886.6 
 1919-07-01 -15.75  13.75      890 
 1919-07-01 -15.25  13.75    860.3 
 1919-07-01 -14.75  13.75    869.1 
 1919-07-01 -14.25  13.75    853.1 
 1919-07-01 -13.75  13.75    890.4 
 1919-07-01 -13.25  13.75    923.9 
 1919-07-01 -12.75  13.75    913.9 
 1919-07-01 -12.25  13.75    918.9 
 1919-07-01 -11.75  13.75    936.3 
 1919-07-01 -17.25  14.25    783.5 
 1919-07-01 -16.75  14.25    681.6 
 1919-07-01 -16.25  14.25    691.2 
 1919-07-01 -15.75  14.25    710.4 
 1919-07-01 -15.25  14.25    693.9 
 1919-07-01 -14.75  14.25      716 
 1919-07-01 -14.25  14.25    710.1 
 1919-07-01 -13.75  14.25    712.1 
 1919-07-01 -13.25  14.25    756.6 
 1919-07-01 -12.75  14.25    754.1 
 1919-07-01 -12.25  14.25      754 
 1919-07-01 -11.75  14.25    784.8 
 1919-07-01 -17.25  14.75    571.6 
 1919-07-01 -16.75  14.75    564.5 
 1919-07-01 -16.25  14.75    560.9 
 1919-07-01 -15.75  14.75    635.1 
 1919-07-01 -15.25  14.75    604.1 
 1919-07-01 -14.75  14.75      609 
 1919-07-01 -14.25  14.75    585.8 
 1919-07-01 -13.75  14.75    609.8 
 1919-07-01 -13.25  14.75      616 
 1919-07-01 -12.75  14.75    610.5 
 1919-07-01 -12.25  14.75    606.4 
 1919-07-01 -11.75  14.75      638 
 1919-07-01 -17.25  15.25 9.96921e+36 
 1919-07-01 -16.75  15.25    522.9 
 1919-07-01 -16.25  15.25    524.9 
 1919-07-01 -15.75  15.25    490.5 
 1919-07-01 -15.25  15.25    499.2 
 1919-07-01 -14.75  15.25      516 
 1919-07-01 -14.25  15.25    505.9 
 1919-07-01 -13.75  15.25    498.5 
 1919-07-01 -13.25  15.25    504.5 
 1919-07-01 -12.75  15.25    509.1 
 1919-07-01 -12.25  15.25    512.1 
 1919-07-01 -11.75  15.25    530.4 
 1919-07-01 -17.25  15.75 9.96921e+36 
 1919-07-01 -16.75  15.75    580.9 
 1919-07-01 -16.25  15.75    402.8 
 1919-07-01 -15.75  15.75    390.4 
 1919-07-01 -15.25  15.75    411.9 
 1919-07-01 -14.75  15.75    436.5 
 1919-07-01 -14.25  15.75      433 
 1919-07-01 -13.75  15.75    411.6 
 1919-07-01 -13.25  15.75    411.1 
 1919-07-01 -12.75  15.75    426.2 
 1919-07-01 -12.25  15.75      438 
 1919-07-01 -11.75  15.75      437 
 1919-07-01 -17.25  16.25 9.96921e+36 
 1919-07-01 -16.75  16.25    442.6 
 1919-07-01 -16.25  16.25    307.6 
 1919-07-01 -15.75  16.25    305.3 
 1919-07-01 -15.25  16.25    329.6 
 1919-07-01 -14.75  16.25    344.6 
 1919-07-01 -14.25  16.25    344.4 
 1919-07-01 -13.75  16.25    348.3 
 1919-07-01 -13.25  16.25      337 
 1919-07-01 -12.75  16.25      349 
 1919-07-01 -12.25  16.25    351.6 
 1919-07-01 -11.75  16.25    374.2 
 1920-07-01 -17.25  12.25 9.96921e+36 
 1920-07-01 -16.75  12.25   1498.2 
 1920-07-01 -16.25  12.25   1665.1 
 1920-07-01 -15.75  12.25   1663.1 
 1920-07-01 -15.25  12.25   1638.2 
 1920-07-01 -14.75  12.25   1589.6 
 1920-07-01 -14.25  12.25   1617.2 
 1920-07-01 -13.75  12.25   1606.3 
 1920-07-01 -13.25  12.25   1563.6 
 1920-07-01 -12.75  12.25   1519.4 
 1920-07-01 -12.25  12.25   1466.2 
 1920-07-01 -11.75  12.25   1404.2 
 1920-07-01 -17.25  12.75 9.96921e+36 
 1920-07-01 -16.75  12.75   1377.4 
 1920-07-01 -16.25  12.75     1389 
 1920-07-01 -15.75  12.75   1409.8 
 1920-07-01 -15.25  12.75   1359.3 
 1920-07-01 -14.75  12.75   1345.2 
 1920-07-01 -14.25  12.75   1358.5 
 1920-07-01 -13.75  12.75   1376.1 
 1920-07-01 -13.25  12.75   1358.2 
 1920-07-01 -12.75  12.75   1326.8 
 1920-07-01 -12.25  12.75   1286.4 
 1920-07-01 -11.75  12.75   1279.2 
 1920-07-01 -17.25  13.25 9.96921e+36 
 1920-07-01 -16.75  13.25   1140.1 
 1920-07-01 -16.25  13.25   1150.1 
 1920-07-01 -15.75  13.25   1148.1 
 1920-07-01 -15.25  13.25   1125.4 
 1920-07-01 -14.75  13.25   1121.5 
 1920-07-01 -14.25  13.25   1145.7 
 1920-07-01 -13.75  13.25   1186.5 
 1920-07-01 -13.25  13.25   1154.6 
 1920-07-01 -12.75  13.25   1144.1 
 1920-07-01 -12.25  13.25     1124 
 1920-07-01 -11.75  13.25   1130.1 
 1920-07-01 -17.25  13.75 9.96921e+36 
 1920-07-01 -16.75  13.75    944.5 
 1920-07-01 -16.25  13.75    927.7 
 1920-07-01 -15.75  13.75      935 
 1920-07-01 -15.25  13.75    924.3 
 1920-07-01 -14.75  13.75    926.6 
 1920-07-01 -14.25  13.75    999.8 
 1920-07-01 -13.75  13.75    975.2 
 1920-07-01 -13.25  13.75    930.1 
 1920-07-01 -12.75  13.75    947.8 
 1920-07-01 -12.25  13.75    965.3 
 1920-07-01 -11.75  13.75    978.9 
 1920-07-01 -17.25  14.25    790.3 
 1920-07-01 -16.75  14.25    705.9 
 1920-07-01 -16.25  14.25    689.7 
 1920-07-01 -15.75  14.25    735.1 
 1920-07-01 -15.25  14.25    752.4 
 1920-07-01 -14.75  14.25      792 
 1920-07-01 -14.25  14.25      784 
 1920-07-01 -13.75  14.25    746.2 
 1920-07-01 -13.25  14.25    736.1 
 1920-07-01 -12.75  14.25      790 
 1920-07-01 -12.25  14.25    815.5 
 1920-07-01 -11.75  14.25    832.5 
 1920-07-01 -17.25  14.75    566.4 
 1920-07-01 -16.75  14.75    568.3 
 1920-07-01 -16.25  14.75    559.2 
 1920-07-01 -15.75  14.75    639.3 
 1920-07-01 -15.25  14.75    635.3 
 1920-07-01 -14.75  14.75    591.3 
 1920-07-01 -14.25  14.75    584.1 
 1920-07-01 -13.75  14.75    566.9 
 1920-07-01 -13.25  14.75    589.8 
 1920-07-01 -12.75  14.75    638.9 
 1920-07-01 -12.25  14.75    650.8 
 1920-07-01 -11.75  14.75      672 
 1920-07-01 -17.25  15.25 9.96921e+36 
 1920-07-01 -16.75  15.25    519.8 
 1920-07-01 -16.25  15.25    528.4 
 1920-07-01 -15.75  15.25    517.8 
 1920-07-01 -15.25  15.25    515.6 
 1920-07-01 -14.75  15.25    457.1 
 1920-07-01 -14.25  15.25    441.3 
 1920-07-01 -13.75  15.25    454.8 
 1920-07-01 -13.25  15.25    470.3 
 1920-07-01 -12.75  15.25    491.3 
 1920-07-01 -12.25  15.25    538.1 
 1920-07-01 -11.75  15.25      578 
 1920-07-01 -17.25  15.75 9.96921e+36 
 1920-07-01 -16.75  15.75    533.4 
 1920-07-01 -16.25  15.75    400.8 
 1920-07-01 -15.75  15.75    408.4 
 1920-07-01 -15.25  15.75      374 
 1920-07-01 -14.75  15.75    378.1 
 1920-07-01 -14.25  15.75    379.7 
 1920-07-01 -13.75  15.75    363.9 
 1920-07-01 -13.25  15.75    368.2 
 1920-07-01 -12.75  15.75    405.9 
 1920-07-01 -12.25  15.75    425.8 
 1920-07-01 -11.75  15.75    462.7 
 1920-07-01 -17.25  16.25 9.96921e+36 
 1920-07-01 -16.75  16.25      413 
 1920-07-01 -16.25  16.25    302.1 
 1920-07-01 -15.75  16.25    308.4 
 1920-07-01 -15.25  16.25    292.7 
 1920-07-01 -14.75  16.25    296.4 
 1920-07-01 -14.25  16.25    297.5 
 1920-07-01 -13.75  16.25    287.2 
 1920-07-01 -13.25  16.25    302.5 
 1920-07-01 -12.75  16.25    324.2 
 1920-07-01 -12.25  16.25      333 
 1920-07-01 -11.75  16.25    367.6 
 1921-07-01 -17.25  12.25 9.96921e+36 
 1921-07-01 -16.75  12.25   1494.8 
 1921-07-01 -16.25  12.25   1610.1 
 1921-07-01 -15.75  12.25   1597.7 
 1921-07-01 -15.25  12.25   1545.6 
 1921-07-01 -14.75  12.25   1472.5 
 1921-07-01 -14.25  12.25   1502.6 
 1921-07-01 -13.75  12.25   1479.1 
 1921-07-01 -13.25  12.25   1365.7 
 1921-07-01 -12.75  12.25     1213 
 1921-07-01 -12.25  12.25   1182.6 
 1921-07-01 -11.75  12.25   1129.4 
 1921-07-01 -17.25  12.75 9.96921e+36 
 1921-07-01 -16.75  12.75   1355.7 
 1921-07-01 -16.25  12.75   1374.2 
 1921-07-01 -15.75  12.75   1363.6 
 1921-07-01 -15.25  12.75   1295.4 
 1921-07-01 -14.75  12.75     1273 
 1921-07-01 -14.25  12.75   1216.6 
 1921-07-01 -13.75  12.75   1258.6 
 1921-07-01 -13.25  12.75   1163.1 
 1921-07-01 -12.75  12.75     1022 
 1921-07-01 -12.25  12.75    992.2 
 1921-07-01 -11.75  12.75    965.6 
 1921-07-01 -17.25  13.25 9.96921e+36 
 1921-07-01 -16.75  13.25   1111.1 
 1921-07-01 -16.25  13.25   1131.7 
 1921-07-01 -15.75  13.25   1106.8 
 1921-07-01 -15.25  13.25     1084 
 1921-07-01 -14.75  13.25   1057.6 
 1921-07-01 -14.25  13.25   1015.4 
 1921-07-01 -13.75  13.25    975.6 
 1921-07-01 -13.25  13.25    848.7 
 1921-07-01 -12.75  13.25 826.0001 
 1921-07-01 -12.25  13.25    842.2 
 1921-07-01 -11.75  13.25    853.3 
 1921-07-01 -17.25  13.75 9.96921e+36 
 1921-07-01 -16.75  13.75    856.1 
 1921-07-01 -16.25  13.75    800.3 
 1921-07-01 -15.75  13.75      922 
 1921-07-01 -15.25  13.75    864.6 
 1921-07-01 -14.75  13.75    866.6 
 1921-07-01 -14.25  13.75    811.6 
 1921-07-01 -13.75  13.75    760.4 
 1921-07-01 -13.25  13.75    662.9 
 1921-07-01 -12.75  13.75    675.3 
 1921-07-01 -12.25  13.75    689.6 
 1921-07-01 -11.75  13.75    716.9 
 1921-07-01 -17.25  14.25    818.5 
 1921-07-01 -16.75  14.25    697.9 
 1921-07-01 -16.25  14.25    628.2 
 1921-07-01 -15.75  14.25    640.1 
 1921-07-01 -15.25  14.25    715.7 
 1921-07-01 -14.75  14.25    698.9 
 1921-07-01 -14.25  14.25    631.8 
 1921-07-01 -13.75  14.25    600.1 
 1921-07-01 -13.25  14.25    611.3 
 1921-07-01 -12.75  14.25    585.1 
 1921-07-01 -12.25  14.25      610 
 1921-07-01 -11.75  14.25    614.9 
 1921-07-01 -17.25  14.75    586.8 
 1921-07-01 -16.75  14.75    578.6 
 1921-07-01 -16.25  14.75    559.8 
 1921-07-01 -15.75  14.75    620.5 
 1921-07-01 -15.25  14.75    541.1 
 1921-07-01 -14.75  14.75    548.1 
 1921-07-01 -14.25  14.75    478.6 
 1921-07-01 -13.75  14.75    505.8 
 1921-07-01 -13.25  14.75    511.7 
 1921-07-01 -12.75  14.75    518.6 
 1921-07-01 -12.25  14.75    537.6 
 1921-07-01 -11.75  14.75    536.5 
 1921-07-01 -17.25  15.25 9.96921e+36 
 1921-07-01 -16.75  15.25    535.7 
 1921-07-01 -16.25  15.25    559.2 
 1921-07-01 -15.75  15.25    533.8 
 1921-07-01 -15.25  15.25    528.1 
 1921-07-01 -14.75  15.25    443.4 
 1921-07-01 -14.25  15.25    454.1 
 1921-07-01 -13.75  15.25    421.3 
 1921-07-01 -13.25  15.25    426.8 
 1921-07-01 -12.75  15.25    433.1 
 1921-07-01 -12.25  15.25    458.8 
 1921-07-01 -11.75  15.25    462.9 
 1921-07-01 -17.25  15.75 9.96921e+36 
 1921-07-01 -16.75  15.75    591.1 
 1921-07-01 -16.25  15.75    428.8 
 1921-07-01 -15.75  15.75    412.4 
 1921-07-01 -15.25  15.75    416.3 
 1921-07-01 -14.75  15.75    387.8 
 1921-07-01 -14.25  15.75    367.7 
 1921-07-01 -13.75  15.75    346.1 
 1921-07-01 -13.25  15.75    350.8 
 1921-07-01 -12.75  15.75    342.4 
 1921-07-01 -12.25  15.75    375.8 
 1921-07-01 -11.75  15.75    377.8 
 1921-07-01 -17.25  16.25 9.96921e+36 
 1921-07-01 -16.75  16.25    456.4 
 1921-07-01 -16.25  16.25    323.7 
 1921-07-01 -15.75  16.25    302.2 
 1921-07-01 -15.25  16.25    307.7 
 1921-07-01 -14.75  16.25    304.3 
 1921-07-01 -14.25  16.25    289.8 
 1921-07-01 -13.75  16.25      270 
 1921-07-01 -13.25  16.25    268.1 
 1921-07-01 -12.75  16.25      255 
 1921-07-01 -12.25  16.25    251.8 
 1921-07-01 -11.75  16.25    289.2 
 1922-07-01 -17.25  12.25 9.96921e+36 
 1922-07-01 -16.75  12.25   1811.6 
 1922-07-01 -16.25  12.25   1806.8 
 1922-07-01 -15.75  12.25   1840.6 
 1922-07-01 -15.25  12.25   1745.2 
 1922-07-01 -14.75  12.25   1654.6 
 1922-07-01 -14.25  12.25   1612.5 
 1922-07-01 -13.75  12.25   1489.3 
 1922-07-01 -13.25  12.25   1435.8 
 1922-07-01 -12.75  12.25   1385.5 
 1922-07-01 -12.25  12.25   1373.3 
 1922-07-01 -11.75  12.25   1334.4 
 1922-07-01 -17.25  12.75 9.96921e+36 
 1922-07-01 -16.75  12.75   1559.1 
 1922-07-01 -16.25  12.75   1549.3 
 1922-07-01 -15.75  12.75   1529.5 
 1922-07-01 -15.25  12.75   1422.4 
 1922-07-01 -14.75  12.75   1372.3 
 1922-07-01 -14.25  12.75     1343 
 1922-07-01 -13.75  12.75   1262.5 
 1922-07-01 -13.25  12.75   1213.7 
 1922-07-01 -12.75  12.75   1215.1 
 1922-07-01 -12.25  12.75   1193.2 
 1922-07-01 -11.75  12.75   1188.3 
 1922-07-01 -17.25  13.25 9.96921e+36 
 1922-07-01 -16.75  13.25   1311.2 
 1922-07-01 -16.25  13.25   1263.7 
 1922-07-01 -15.75  13.25   1217.6 
 1922-07-01 -15.25  13.25   1179.3 
 1922-07-01 -14.75  13.25   1127.5 
 1922-07-01 -14.25  13.25   1091.6 
 1922-07-01 -13.75  13.25   1005.4 
 1922-07-01 -13.25  13.25   1004.1 
 1922-07-01 -12.75  13.25   1026.8 
 1922-07-01 -12.25  13.25     1048 
 1922-07-01 -11.75  13.25   1035.9 
 1922-07-01 -17.25  13.75 9.96921e+36 
 1922-07-01 -16.75  13.75   1060.5 
 1922-07-01 -16.25  13.75   1025.5 
 1922-07-01 -15.75  13.75    968.1 
 1922-07-01 -15.25  13.75    937.6 
 1922-07-01 -14.75  13.75      914 
 1922-07-01 -14.25  13.75    840.7 
 1922-07-01 -13.75  13.75    870.2 
 1922-07-01 -13.25  13.75    839.7 
 1922-07-01 -12.75  13.75    863.3 
 1922-07-01 -12.25  13.75    868.7 
 1922-07-01 -11.75  13.75    891.1 
 1922-07-01 -17.25  14.25    815.8 
 1922-07-01 -16.75  14.25    751.5 
 1922-07-01 -16.25  14.25    756.3 
 1922-07-01 -15.75  14.25    741.8 
 1922-07-01 -15.25  14.25    720.4 
 1922-07-01 -14.75  14.25    725.7 
 1922-07-01 -14.25  14.25    736.1 
 1922-07-01 -13.75  14.25    786.8 
 1922-07-01 -13.25  14.25    767.1 
 1922-07-01 -12.75  14.25    758.4 
 1922-07-01 -12.25  14.25    740.5 
 1922-07-01 -11.75  14.25      751 
 1922-07-01 -17.25  14.75    601.3 
 1922-07-01 -16.75  14.75    584.3 
 1922-07-01 -16.25  14.75    612.9 
 1922-07-01 -15.75  14.75    618.5 
 1922-07-01 -15.25  14.75    604.4 
 1922-07-01 -14.75  14.75      618 
 1922-07-01 -14.25  14.75    680.2 
 1922-07-01 -13.75  14.75    644.2 
 1922-07-01 -13.25  14.75      664 
 1922-07-01 -12.75  14.75      682 
 1922-07-01 -12.25  14.75    616.6 
 1922-07-01 -11.75  14.75    655.2 
 1922-07-01 -17.25  15.25 9.96921e+36 
 1922-07-01 -16.75  15.25    513.5 
 1922-07-01 -16.25  15.25    529.9 
 1922-07-01 -15.75  15.25    529.2 
 1922-07-01 -15.25  15.25    550.3 
 1922-07-01 -14.75  15.25      570 
 1922-07-01 -14.25  15.25    539.9 
 1922-07-01 -13.75  15.25    543.1 
 1922-07-01 -13.25  15.25    548.9 
 1922-07-01 -12.75  15.25    579.5 
 1922-07-01 -12.25  15.25    601.5 
 1922-07-01 -11.75  15.25    579.7 
 1922-07-01 -17.25  15.75 9.96921e+36 
 1922-07-01 -16.75  15.75    540.8 
 1922-07-01 -16.25  15.75    413.6 
 1922-07-01 -15.75  15.75    408.2 
 1922-07-01 -15.25  15.75    436.8 
 1922-07-01 -14.75  15.75    498.9 
 1922-07-01 -14.25  15.75    462.8 
 1922-07-01 -13.75  15.75    454.6 
 1922-07-01 -13.25  15.75      467 
 1922-07-01 -12.75  15.75    494.2 
 1922-07-01 -12.25  15.75    498.2 
 1922-07-01 -11.75  15.75    488.3 
 1922-07-01 -17.25  16.25 9.96921e+36 
 1922-07-01 -16.75  16.25    436.1 
 1922-07-01 -16.25  16.25    327.6 
 1922-07-01 -15.75  16.25    322.9 
 1922-07-01 -15.25  16.25    356.8 
 1922-07-01 -14.75  16.25    372.1 
 1922-07-01 -14.25  16.25    365.5 
 1922-07-01 -13.75  16.25    384.7 
 1922-07-01 -13.25  16.25    384.3 
 1922-07-01 -12.75  16.25    365.2 
 1922-07-01 -12.25  16.25      369 
 1922-07-01 -11.75  16.25    383.3 
 1923-07-01 -17.25  12.25 9.96921e+36 
 1923-07-01 -16.75  12.25   1549.4 
 1923-07-01 -16.25  12.25   1649.1 
 1923-07-01 -15.75  12.25   1543.3 
 1923-07-01 -15.25  12.25   1482.7 
 1923-07-01 -14.75  12.25   1498.5 
 1923-07-01 -14.25  12.25   1511.8 
 1923-07-01 -13.75  12.25   1487.1 
 1923-07-01 -13.25  12.25   1410.7 
 1923-07-01 -12.75  12.25   1386.4 
 1923-07-01 -12.25  12.25   1438.5 
 1923-07-01 -11.75  12.25   1331.4 
 1923-07-01 -17.25  12.75 9.96921e+36 
 1923-07-01 -16.75  12.75   1406.4 
 1923-07-01 -16.25  12.75   1396.7 
 1923-07-01 -15.75  12.75   1304.8 
 1923-07-01 -15.25  12.75   1236.4 
 1923-07-01 -14.75  12.75   1238.5 
 1923-07-01 -14.25  12.75     1256 
 1923-07-01 -13.75  12.75   1250.9 
 1923-07-01 -13.25  12.75   1295.9 
 1923-07-01 -12.75  12.75   1263.2 
 1923-07-01 -12.25  12.75   1229.9 
 1923-07-01 -11.75  12.75   1223.6 
 1923-07-01 -17.25  13.25 9.96921e+36 
 1923-07-01 -16.75  13.25   1176.6 
 1923-07-01 -16.25  13.25   1159.8 
 1923-07-01 -15.75  13.25   1120.4 
 1923-07-01 -15.25  13.25     1038 
 1923-07-01 -14.75  13.25   1027.9 
 1923-07-01 -14.25  13.25   1050.8 
 1923-07-01 -13.75  13.25   1080.2 
 1923-07-01 -13.25  13.25   1092.1 
 1923-07-01 -12.75  13.25   1077.5 
 1923-07-01 -12.25  13.25   1075.6 
 1923-07-01 -11.75  13.25   1057.1 
 1923-07-01 -17.25  13.75 9.96921e+36 
 1923-07-01 -16.75  13.75   1122.3 
 1923-07-01 -16.25  13.75    976.2 
 1923-07-01 -15.75  13.75    915.9 
 1923-07-01 -15.25  13.75    849.8 
 1923-07-01 -14.75  13.75    857.8 
 1923-07-01 -14.25  13.75    901.3 
 1923-07-01 -13.75  13.75    897.4 
 1923-07-01 -13.25  13.75    938.6 
 1923-07-01 -12.75  13.75    923.7 
 1923-07-01 -12.25  13.75      897 
 1923-07-01 -11.75  13.75    918.9 
 1923-07-01 -17.25  14.25   1012.3 
 1923-07-01 -16.75  14.25    840.6 
 1923-07-01 -16.25  14.25    790.4 
 1923-07-01 -15.75  14.25    780.7 
 1923-07-01 -15.25  14.25    692.1 
 1923-07-01 -14.75  14.25    747.4 
 1923-07-01 -14.25  14.25    750.9 
 1923-07-01 -13.75  14.25    767.6 
 1923-07-01 -13.25  14.25    804.4 
 1923-07-01 -12.75  14.25    795.3 
 1923-07-01 -12.25  14.25    806.1 
 1923-07-01 -11.75  14.25    779.7 
 1923-07-01 -17.25  14.75    728.9 
 1923-07-01 -16.75  14.75    693.9 
 1923-07-01 -16.25  14.75    667.1 
 1923-07-01 -15.75  14.75      652 
 1923-07-01 -15.25  14.75      641 
 1923-07-01 -14.75  14.75    643.9 
 1923-07-01 -14.25  14.75    648.6 
 1923-07-01 -13.75  14.75    702.4 
 1923-07-01 -13.25  14.75    711.4 
 1923-07-01 -12.75  14.75    722.8 
 1923-07-01 -12.25  14.75      691 
 1923-07-01 -11.75  14.75    689.9 
 1923-07-01 -17.25  15.25 9.96921e+36 
 1923-07-01 -16.75  15.25    522.1 
 1923-07-01 -16.25  15.25    524.7 
 1923-07-01 -15.75  15.25    523.7 
 1923-07-01 -15.25  15.25    473.9 
 1923-07-01 -14.75  15.25    519.2 
 1923-07-01 -14.25  15.25    493.5 
 1923-07-01 -13.75  15.25    546.4 
 1923-07-01 -13.25  15.25      562 
 1923-07-01 -12.75  15.25    606.2 
 1923-07-01 -12.25  15.25      618 
 1923-07-01 -11.75  15.25    598.3 
 1923-07-01 -17.25  15.75 9.96921e+36 
 1923-07-01 -16.75  15.75    560.2 
 1923-07-01 -16.25  15.75    382.1 
 1923-07-01 -15.75  15.75    358.7 
 1923-07-01 -15.25  15.75    352.9 
 1923-07-01 -14.75  15.75    410.2 
 1923-07-01 -14.25  15.75    412.9 
 1923-07-01 -13.75  15.75    396.4 
 1923-07-01 -13.25  15.75    434.3 
 1923-07-01 -12.75  15.75      477 
 1923-07-01 -12.25  15.75    513.2 
 1923-07-01 -11.75  15.75    502.4 
 1923-07-01 -17.25  16.25 9.96921e+36 
 1923-07-01 -16.75  16.25    425.5 
 1923-07-01 -16.25  16.25    292.7 
 1923-07-01 -15.75  16.25    266.2 
 1923-07-01 -15.25  16.25    284.7 
 1923-07-01 -14.75  16.25    309.8 
 1923-07-01 -14.25  16.25    299.3 
 1923-07-01 -13.75  16.25    317.5 
 1923-07-01 -13.25  16.25    350.5 
 1923-07-01 -12.75  16.25    381.4 
 1923-07-01 -12.25  16.25    412.7 
 1923-07-01 -11.75  16.25    437.1 
 1924-07-01 -17.25  12.25 9.96921e+36 
 1924-07-01 -16.75  12.25   1939.5 
 1924-07-01 -16.25  12.25   2040.3 
 1924-07-01 -15.75  12.25   1924.7 
 1924-07-01 -15.25  12.25   1862.1 
 1924-07-01 -14.75  12.25   1601.6 
 1924-07-01 -14.25  12.25   1534.4 
 1924-07-01 -13.75  12.25   1464.3 
 1924-07-01 -13.25  12.25   1435.7 
 1924-07-01 -12.75  12.25   1402.3 
 1924-07-01 -12.25  12.25   1440.6 
 1924-07-01 -11.75  12.25   1415.2 
 1924-07-01 -17.25  12.75 9.96921e+36 
 1924-07-01 -16.75  12.75   1843.6 
 1924-07-01 -16.25  12.75   1815.5 
 1924-07-01 -15.75  12.75   1660.5 
 1924-07-01 -15.25  12.75   1500.6 
 1924-07-01 -14.75  12.75   1348.7 
 1924-07-01 -14.25  12.75     1276 
 1924-07-01 -13.75  12.75   1205.9 
 1924-07-01 -13.25  12.75   1223.9 
 1924-07-01 -12.75  12.75   1177.1 
 1924-07-01 -12.25  12.75   1191.2 
 1924-07-01 -11.75  12.75   1210.5 
 1924-07-01 -17.25  13.25 9.96921e+36 
 1924-07-01 -16.75  13.25     1633 
 1924-07-01 -16.25  13.25   1577.2 
 1924-07-01 -15.75  13.25   1433.9 
 1924-07-01 -15.25  13.25   1301.5 
 1924-07-01 -14.75  13.25   1151.4 
 1924-07-01 -14.25  13.25   1107.9 
 1924-07-01 -13.75  13.25    992.3 
 1924-07-01 -13.25  13.25   1011.2 
 1924-07-01 -12.75  13.25    975.6 
 1924-07-01 -12.25  13.25   1053.2 
